profile_name,failcode,reason
82P0299,-3,No available layers
82P0386,-3,No available layers
82P0388,-3,No available layers
82P0389,-3,No available layers
82P0392,-3,No available layers
82P0437,-3,No available layers
82P0444,-3,No available layers
82P0445,-3,No available layers
82P0599,-3,No available layers
82P0600,-3,No available layers
82P0694,-3,No available layers
82P0695,-3,No available layers
82P0696,-3,No available layers
82P0697,-3,No available layers
82P0698,-3,No available layers
82P0699,-3,No available layers
82P0700,-3,No available layers
82P0706,-3,No available layers
82P0707,-3,No available layers
82P0858,-3,No available layers
82WS10,-3,No available layers
83NW13,-3,No available layers
83NW14,-2,Less than 3 layers (in zstarfunc)
83NW15,-3,No available layers
83NW16,-3,No available layers
83NW17,-3,No available layers
83NW18,-3,No available layers
83NW19,-3,No available layers
83P0278,-3,No available layers
83P0285,-3,No available layers
83P0388,-3,No available layers
83P0389,-3,No available layers
83P0757,-3,No available layers
83P0758,-3,No available layers
83YL01,-3,No available layers
84P0045,-3,No available layers
84P0156,-3,No available layers
84P0202,-3,No available layers
85P0059,-3,No available layers
85P0062,-3,No available layers
85P0063,-3,No available layers
85P0065,-3,No available layers
85P0066,-3,No available layers
85P0067,-3,No available layers
85P0068,-3,No available layers
85P0087,-3,No available layers
85P0215,-3,No available layers
85P0216,-3,No available layers
85P0218,-3,No available layers
85P0219,-3,No available layers
85P0222,-3,No available layers
85P0223,-3,No available layers
85P0613,-3,No available layers
85P0643,-3,No available layers
85P0686,-3,No available layers
85P0687,-3,No available layers
85P0688,-3,No available layers
85SR01,-3,No available layers
85SR02,-3,No available layers
86KY-095-001,-3,No available layers
86P0157,-3,No available layers
86P0314,-3,No available layers
86P0592,-3,No available layers
86P0821,-3,No available layers
86P0822,-3,No available layers
86P0823,-3,No available layers
86P0824,-3,No available layers
86P0827,-3,No available layers
86P0828,-3,No available layers
86P0829,-3,No available layers
86P0830,-3,No available layers
86P0831,-3,No available layers
86P0832,-3,No available layers
86P0833,-3,No available layers
86P0836,-3,No available layers
87P0235,-2,Less than 3 layers (in zstarfunc)
87P0239,-3,No available layers
87P0241,-3,No available layers
87P0244,-3,No available layers
87P0461,-3,No available layers
87P0706,-3,No available layers
87P0707,-3,No available layers
87P0708,-3,No available layers
87P0709,-3,No available layers
87P0710,-3,No available layers
87P0711,-3,No available layers
87P0733,-3,No available layers
87P0735,-3,No available layers
87P0736,-3,No available layers
88P0056,-3,No available layers
88P0127,-3,No available layers
88P0128,-3,No available layers
88P0129,-3,No available layers
88P0435,-3,No available layers
88P0457,-2,Less than 3 layers (in zstarfunc)
88P0727,-2,Less than 3 layers (in zstarfunc)
88P0728,-2,Less than 3 layers (in zstarfunc)
89P0150,-3,No available layers
89P0151,-3,No available layers
89P0152,-3,No available layers
89P0332,-3,No available layers
89P0333,-3,No available layers
89P0454,-3,No available layers
89P0456,-3,No available layers
89P0458,-3,No available layers
89P0459,-3,No available layers
89P0460,-3,No available layers
89P0555,-3,No available layers
89P0577,-3,No available layers
89P0578,-3,No available layers
89P0579,-3,No available layers
89P0580,-3,No available layers
89P0581,-3,No available layers
90KY-057-001,-3,No available layers
90KY-057-002,-3,No available layers
90KY-057-003,-3,No available layers
90P0156,-3,No available layers
90P0229,-3,No available layers
90P0230,-3,No available layers
90P0231,-3,No available layers
90P0392,-3,No available layers
90P0709,-3,No available layers
90P0833,-3,No available layers
90P0834,-3,No available layers
90P0835,-3,No available layers
90P0836,-3,No available layers
90P0837,-3,No available layers
90P0838,-3,No available layers
90P0839,-3,No available layers
90P0840,-3,No available layers
90P0841,-3,No available layers
90P0938,-3,No available layers
90P0939,-3,No available layers
90P0940,-3,No available layers
90P1101,-2,Less than 3 layers (in zstarfunc)
90P1102,-3,No available layers
90P1103,-3,No available layers
90P1104,-3,No available layers
90P1105,-3,No available layers
90P1106,-2,Less than 3 layers (in zstarfunc)
90SV01,-3,No available layers
90SV02,-3,No available layers
90SV03,-3,No available layers
90WD02,-2,Less than 3 layers (in zstarfunc)
91P0070,-3,No available layers
91P0074,-3,No available layers
91P0075,-2,Less than 3 layers (in zstarfunc)
91P0078,-3,No available layers
91P0227,-3,No available layers
91P0228,-3,No available layers
91P0267,-3,No available layers
91P0344,-3,No available layers
91P0349,-3,No available layers
91P0353,-3,No available layers
91P0354,-2,Less than 3 layers (in zstarfunc)
91P0360,-3,No available layers
91P0694,-3,No available layers
91P1157,-3,No available layers
91P1158,-2,Less than 3 layers (in zstarfunc)
91P1159,-1,No mineral soil
91WD01,-3,No available layers
91WD02,-3,No available layers
91WD03,-3,No available layers
91WD04,-3,No available layers
91WD05,-3,No available layers
91WD06,-3,No available layers
91WD07,-3,No available layers
92KS129061,-3,No available layers
92KY-031-038,-3,No available layers
92P0259,-2,Less than 3 layers (in zstarfunc)
92P0260,-2,Less than 3 layers (in zstarfunc)
92P0470,-1,No mineral soil
92P0473,-3,No available layers
92P0632,-2,Less than 3 layers (in zstarfunc)
92P0678,-3,No available layers
92P0679,-3,No available layers
92P0898,-3,No available layers
92P0903,-3,No available layers
92P0905,-3,No available layers
92P0986,-3,No available layers
92WD01,-3,No available layers
93KS019001A,-3,No available layers
93KS125001,-3,No available layers
93KS125002,-3,No available layers
93P0183,-2,Less than 3 layers (in zstarfunc)
93P0390,-3,No available layers
94KS049001,-3,No available layers
94KS125001,-3,No available layers
94KS133001,-3,No available layers
94KY-119-006,-3,No available layers
94P0088,-3,No available layers
94P0089,-3,No available layers
94P0324,-3,No available layers
94P0327,-3,No available layers
94P0339,-3,No available layers
94P0389,-3,No available layers
94P0390,-3,No available layers
94P0391,-3,No available layers
94P0392,-2,Less than 3 layers (in zstarfunc)
94P0393,-3,No available layers
94P0394,-3,No available layers
94P0395,-3,No available layers
94P0396,-3,No available layers
94P0537,-3,No available layers
94P0538,-3,No available layers
94P0539,-3,No available layers
94P0540,-3,No available layers
94P0541,-3,No available layers
94P0542,-3,No available layers
94P0560,-3,No available layers
95KY-119-001,-3,No available layers
95KY-119-003,-3,No available layers
95P1063,-3,No available layers
95WD01,-3,No available layers
95WD02,-3,No available layers
96KY-227-008,-3,No available layers
96KY-227-009,-3,No available layers
96KY-227-010,-3,No available layers
96MT02,-2,Less than 3 layers (in zstarfunc)
96NV01,-3,No available layers
96NV02,-3,No available layers
96NV03,-3,No available layers
96P0264,-2,Less than 3 layers (in zstarfunc)
96P0381,-2,Less than 3 layers (in zstarfunc)
97KS127001,-3,No available layers
97KY-227-003,-3,No available layers
97KY-227-019,-3,No available layers
97P0143,-3,No available layers
97P0144,-3,No available layers
97P0317,-2,Less than 3 layers (in zstarfunc)
97P0508,-2,Less than 3 layers (in zstarfunc)
97P0509,-2,Less than 3 layers (in zstarfunc)
98P0132,-1,No mineral soil
98P0270,-1,No mineral soil
98P0390,-3,No available layers
98P0391,-3,No available layers
98P0392,-3,No available layers
98P0394,-3,No available layers
98PU01,-3,No available layers
98PU02,-3,No available layers
98PU03,-3,No available layers
98PU04,-3,No available layers
98PU05,-3,No available layers
98PU06,-3,No available layers
98PU07,-3,No available layers
98PU08,-3,No available layers
98PU09,-3,No available layers
98PU10,-3,No available layers
99FR01,-3,No available layers
99FR02,-3,No available layers
99MS01,-3,No available layers
99MS02,-3,No available layers
99P0133,-2,Less than 3 layers (in zstarfunc)
99P0268,-2,Less than 3 layers (in zstarfunc)
99P0522,-2,Less than 3 layers (in zstarfunc)
99P0523,-1,No mineral soil
99P0524,-2,Less than 3 layers (in zstarfunc)
99P0525,-1,No mineral soil
99P0526,-2,Less than 3 layers (in zstarfunc)
99P0527,-2,Less than 3 layers (in zstarfunc)
99P0528,-2,Less than 3 layers (in zstarfunc)
99P0529,-1,No mineral soil
99SB01,-3,No available layers
99SB02,-3,No available layers
99SB03,-3,No available layers
99SB04,-3,No available layers
99SB05,-3,No available layers
ISCN:C0204C07:62029,-1,No mineral soil
ISCN:C0204F11:62031,-1,No mineral soil
ISCN:C0204F11:62032,-1,No mineral soil
ISCN:C0204F11:62034,-1,No mineral soil
ISCN:C0205R02:62035,-1,No mineral soil
ISCN:C0205R02:62036,-1,No mineral soil
ISCN:C0205R02:62037,-1,No mineral soil
ISCN:C0205R02:62038,-1,No mineral soil
ISCN:C0208F11:61887,-1,No mineral soil
ISCN:C0208F11:61888,-1,No mineral soil
ISCN:C0208F11:61889,-1,No mineral soil
ISCN:C0901F01:60853,-1,No mineral soil
ISCN:C0901F01:60854,-1,No mineral soil
ISCN:C0901F01:60855,-1,No mineral soil
ISCN:C0901F01:60856,-1,No mineral soil
ISCN:C0901F02:60940,-1,No mineral soil
ISCN:C0901F02:60941,-1,No mineral soil
ISCN:C0901F02:60942,-1,No mineral soil
ISCN:C0901F02:60943,-1,No mineral soil
ISCN:C0901F04:60901,-1,No mineral soil
ISCN:C0901F04:60902,-1,No mineral soil
ISCN:C0901F04:60903,-1,No mineral soil
ISCN:C0901F04:60904,-1,No mineral soil
ISCN:C0901F05:60846,-1,No mineral soil
ISCN:C0901F05:60847,-1,No mineral soil
ISCN:C0901F05:60848,-1,No mineral soil
ISCN:C0901F07:60832,-1,No mineral soil
ISCN:C0901F07:60833,-1,No mineral soil
ISCN:C0901F07:60834,-1,No mineral soil
ISCN:C0904C02:60935,-1,No mineral soil
ISCN:C0904C02:60936,-1,No mineral soil
ISCN:C0904C02:60937,-1,No mineral soil
ISCN:C0904C02:60938,-1,No mineral soil
ISCN:C0904F02:60866,-1,No mineral soil
ISCN:C0904F02:60867,-1,No mineral soil
ISCN:C0904F02:60868,-1,No mineral soil
ISCN:C0905F08:60842,-1,No mineral soil
ISCN:C0905F08:60843,-2,Less than 3 layers (in zstarfunc)
ISCN:C0905F08:60844,-1,No mineral soil
ISCN:C0905F08:60845,-1,No mineral soil
ISCN:C0905F10:60863,-1,No mineral soil
ISCN:C0905F10:60864,-1,No mineral soil
ISCN:C0906F01:60976,-1,No mineral soil
ISCN:C0906F01:60977,-1,No mineral soil
ISCN:C0906F01:60978,-1,No mineral soil
ISCN:C0911F89:60837,-1,No mineral soil
ISCN:C0911F89:60838,-1,No mineral soil
ISCN:C0911F89:60839,-1,No mineral soil
ISCN:C0911F89:60840,-1,No mineral soil
ISCN:C0911F97:60945,-2,Less than 3 layers (in zstarfunc)
ISCN:C0911F97:60946,-1,No mineral soil
ISCN:C0911F97:60947,-1,No mineral soil
ISCN:C0911F97:60948,-1,No mineral soil
ISCN:C0912F06:60879,-1,No mineral soil
ISCN:C0912F06:60880,-1,No mineral soil
ISCN:C0912F06:60881,-1,No mineral soil
ISCN:C0912F06:60882,-1,No mineral soil
ISCN:C0912F92:60886,-1,No mineral soil
ISCN:C0912F92:60887,-1,No mineral soil
ISCN:C0912F92:60888,-1,No mineral soil
ISCN:C0912F92:60889,-1,No mineral soil
ISCN:C0912F98:60896,-1,No mineral soil
ISCN:C0912F98:60897,-1,No mineral soil
ISCN:C0912F98:60898,-1,No mineral soil
ISCN:C0912F98:60899,-1,No mineral soil
ISCN:C0913F06:60952,-1,No mineral soil
ISCN:C0913F06:60953,-1,No mineral soil
ISCN:C0913F06:60954,-1,No mineral soil
ISCN:C0913F06:60955,-1,No mineral soil
ISCN:C0914F03:60950,-1,No mineral soil
ISCN:S2010GA107003:53438,-2,Less than 3 layers (in zstarfunc)
M0004302,-3,No available layers
M0011913,-3,No available layers
M0011916,-3,No available layers
M0011917,-3,No available layers
M0011919,-3,No available layers
M0011920,-3,No available layers
M0114927,-3,No available layers
M0211906,-3,No available layers
M0521301,-3,No available layers
M0722514,-3,No available layers
M8700912,-3,No available layers
M8721503,-3,No available layers
M8821314,-3,No available layers
M8821318,-3,No available layers
M8821321,-3,No available layers
M8821325,-3,No available layers
M8821328,-3,No available layers
M8821329,-3,No available layers
M8821330,-3,No available layers
M8821520,-3,No available layers
M8821521,-3,No available layers
M9005786,-3,No available layers
M9021535,-3,No available layers
M9105783,-3,No available layers
M9112324,-3,No available layers
M9112325,-3,No available layers
M9112328,-3,No available layers
M9112331,-3,No available layers
M9112332,-3,No available layers
M9112333,-3,No available layers
M9112334,-3,No available layers
M9112335,-3,No available layers
M9112336,-3,No available layers
M9112340,-3,No available layers
M9112341,-3,No available layers
M9112343,-3,No available layers
M9116708,-3,No available layers
M9120907,-3,No available layers
M9120909,-3,No available layers
M9120910,-3,No available layers
M9120911,-3,No available layers
M9120912,-3,No available layers
M9120913,-3,No available layers
M9120921,-3,No available layers
M9120922,-3,No available layers
M9120925,-3,No available layers
M9120928,-3,No available layers
M9120945,-3,No available layers
M9120946,-3,No available layers
M9121523,-3,No available layers
M9200921,-3,No available layers
M9209701,-3,No available layers
M9209702,-3,No available layers
M9209705,-3,No available layers
M9209706,-3,No available layers
M9209707,-3,No available layers
M9209708,-3,No available layers
M9209709,-3,No available layers
M9209710,-3,No available layers
M9209711,-3,No available layers
M9209712,-3,No available layers
M9209713,-3,No available layers
M9209714,-3,No available layers
M9209715,-3,No available layers
M9209716,-3,No available layers
M9209718,-3,No available layers
M9209719,-3,No available layers
M9210502,-3,No available layers
M9210519,-3,No available layers
M9210520,-3,No available layers
M9210521,-3,No available layers
M9210522,-3,No available layers
M9210570,-3,No available layers
M9212308,-3,No available layers
M9212309,-3,No available layers
M9212310,-3,No available layers
M9212311,-3,No available layers
M9212313,-3,No available layers
M9212321,-3,No available layers
M9212322,-3,No available layers
M9212323,-3,No available layers
M9212324,-3,No available layers
M9212325,-3,No available layers
M9212326,-3,No available layers
M9212328,-3,No available layers
M9212329,-3,No available layers
M9216712,-3,No available layers
M9220925,-3,No available layers
M9220927,-3,No available layers
M9261306,-3,No available layers
M9305706,-3,No available layers
M9305712,-3,No available layers
M9305718,-3,No available layers
M9309701,-3,No available layers
M9309705,-3,No available layers
M9309706,-3,No available layers
M9309709,-3,No available layers
M9309726,-3,No available layers
M9309728,-3,No available layers
M9309731,-3,No available layers
M9312312,-3,No available layers
M9315331,-3,No available layers
M9315332,-3,No available layers
M9315333,-3,No available layers
M9315334,-3,No available layers
M9315335,-3,No available layers
M9320902,-3,No available layers
M9320903,-3,No available layers
M9320920,-3,No available layers
M9320921,-3,No available layers
M9320922,-3,No available layers
M9320923,-3,No available layers
M9320925,-3,No available layers
M9320926,-3,No available layers
M9320927,-3,No available layers
M9320929,-3,No available layers
M9320930,-3,No available layers
M9320931,-3,No available layers
M9320932,-3,No available layers
M9320933,-3,No available layers
M9320934,-3,No available layers
M9320935,-3,No available layers
M9320936,-3,No available layers
M9320937,-3,No available layers
M9320956,-3,No available layers
M9320957,-3,No available layers
M9320959,-3,No available layers
M9320963,-3,No available layers
M9320964,-3,No available layers
M9320965,-3,No available layers
M9320966,-3,No available layers
M9322301,-3,No available layers
M9322302,-3,No available layers
M9322303,-3,No available layers
M9322304,-3,No available layers
M9322305,-3,No available layers
M9322306,-3,No available layers
M9322307,-3,No available layers
M9322308,-3,No available layers
M9322310,-3,No available layers
M9322311,-3,No available layers
M9322312,-3,No available layers
M9322313,-3,No available layers
M9322314,-3,No available layers
M9322315,-3,No available layers
M9322316,-3,No available layers
M9322317,-3,No available layers
M9361318,-3,No available layers
M9406703,-3,No available layers
M9406716,-3,No available layers
M9409702,-3,No available layers
M9409705,-3,No available layers
M9409707,-3,No available layers
M9409708,-3,No available layers
M9409709,-3,No available layers
M9409710,-3,No available layers
M9409744,-3,No available layers
M9409745,-3,No available layers
M9415331,-3,No available layers
M9415355,-3,No available layers
M9415356,-3,No available layers
M9415357,-3,No available layers
M9420908,-3,No available layers
M9420909,-3,No available layers
M9420910,-3,No available layers
M9422360,-3,No available layers
M9506710,-3,No available layers
M9512301,-3,No available layers
M9515314,-3,No available layers
M9515315,-3,No available layers
M9515327,-3,No available layers
M9515338,-3,No available layers
M9515339,-3,No available layers
M9515340,-3,No available layers
M9609709,-3,No available layers
M9611968,-3,No available layers
M9611969,-3,No available layers
M9611970,-3,No available layers
M9611971,-3,No available layers
M9611972,-3,No available layers
M9611973,-3,No available layers
M9611975,-3,No available layers
M9709120,-3,No available layers
M9709123,-3,No available layers
M9715325,-3,No available layers
M9761330,-3,No available layers
M9761384,-3,No available layers
M9822311,-3,No available layers
M9822313,-3,No available layers
M9861351,-3,No available layers
M9861358,-3,No available layers
M9861359,-3,No available layers
M9861369,-3,No available layers
M9914505,-3,No available layers
M9961396,-3,No available layers
M9961398,-3,No available layers
S00AL-015-1,-3,No available layers
S00AL-015-2,-3,No available layers
S00AL-015-3,-3,No available layers
S00AL-015-4,-3,No available layers
S00AL-041-1,-3,No available layers
S00AL-041-3,-3,No available layers
S00AL-123-2,-3,No available layers
S01AL-041-1,-3,No available layers
S01AL-041-2,-3,No available layers
S01AL-065-1,-3,No available layers
S01AL-065-2,-3,No available layers
S01AL-065-3,-3,No available layers
S01AL-089-1,-3,No available layers
S01AL-089-2,-3,No available layers
S01AL-089-3,-3,No available layers
S01AL-089-4,-3,No available layers
S01AL-089-5,-3,No available layers
S01AL-089-6,-3,No available layers
S01AL-089-7,-3,No available layers
S01AL-089-8,-3,No available layers
S01LA-001-001,-3,No available layers
S01LA-001-002,-3,No available layers
S01LA-001-003,-3,No available layers
S01TX-199-002,-3,No available layers
S01TX-199-003,-3,No available layers
S01TX-241-002,-3,No available layers
S01TX-241-003,-3,No available layers
S01TX-455-001,-3,No available layers
S01TX-455-002,-3,No available layers
S02AL-025-1,-3,No available layers
S02AL-041-1,-3,No available layers
S02AL-041-2,-3,No available layers
S02AL-041-3,-3,No available layers
S02AL-069-1,-3,No available layers
S02AL-069-2,-3,No available layers
S02AL-069-3,-3,No available layers
S02AL-069-4,-3,No available layers
S03_013,-3,No available layers
S03AL-007-1,-3,No available layers
S03AL-041-1,-3,No available layers
S03AL-041-2,-3,No available layers
S04AL-041-1,-3,No available layers
S04AL-041-2,-3,No available layers
S04AL-083-3,-3,No available layers
S04AL-089-1,-3,No available layers
S05_003,-1,No mineral soil
S05_012,-1,No mineral soil
S05_014,-2,Less than 3 layers (in zstarfunc)
S05_027,-3,No available layers
S05_050,-3,No available layers
S05_051,-3,No available layers
S05AL-007-1,-3,No available layers
S05AL-007-2,-3,No available layers
S05AL-033-1,-3,No available layers
S05AL-041-1,-3,No available layers
S05AL-079-1,-3,No available layers
S05AL-083-1,-3,No available layers
S05AL-083-2,-3,No available layers
S05AL-129-1,-3,No available layers
S06_003,-3,No available layers
S06_004,-3,No available layers
S06_006,-2,Less than 3 layers (in zstarfunc)
S06_007,-2,Less than 3 layers (in zstarfunc)
S06_008,-3,No available layers
S06_009,-3,No available layers
S06_012,-2,Less than 3 layers (in zstarfunc)
S06_014,-2,Less than 3 layers (in zstarfunc)
S06AL-007-1,-3,No available layers
S06AL-007-3,-3,No available layers
S06AL-041-1,-3,No available layers
S06AL-041-2,-3,No available layers
S06AL-041-3,-3,No available layers
S06AL-041-4,-3,No available layers
S06AL-041-5,-3,No available layers
S06AL-041-6,-3,No available layers
S06AL-053-1,-3,No available layers
S06FL133008,-2,Less than 3 layers (in zstarfunc)
S06FL133012,-2,Less than 3 layers (in zstarfunc)
S07AL-003-1,-3,No available layers
S07AL-129-1,-3,No available layers
S07AL-129-2,-3,No available layers
S08TX109023,-2,Less than 3 layers (in zstarfunc)
S08TX109024,-2,Less than 3 layers (in zstarfunc)
S09_019,-2,Less than 3 layers (in zstarfunc)
S09_020,-2,Less than 3 layers (in zstarfunc)
S11_002,-3,No available layers
S11_004,-3,No available layers
S11_005,-3,No available layers
S11TX2897001,-3,No available layers
S11TX2897002,-3,No available layers
S11TX2897003,-3,No available layers
S11TX2897004,-3,No available layers
S11TX2897005,-3,No available layers
S11TX2897006,-3,No available layers
S11TX2897007,-3,No available layers
S11TX2897008,-3,No available layers
S11TX2897009,-3,No available layers
S11TX2897010,-3,No available layers
S11TX2897011,-3,No available layers
S11TX2897012,-3,No available layers
S11TX2897013,-3,No available layers
S11TX2897014,-3,No available layers
S11TX2897015,-3,No available layers
S11TX2897016,-3,No available layers
S11TX2897017,-3,No available layers
S11TX2897018,-3,No available layers
S11TX2897019,-3,No available layers
S11TX2897021,-3,No available layers
S11TX2897023,-3,No available layers
S11TX2897025,-3,No available layers
S13_001,-3,No available layers
S13_002,-3,No available layers
S13_003,-3,No available layers
S13_004,-3,No available layers
S13_005,-3,No available layers
S13_006,-3,No available layers
S13_007,-3,No available layers
S13_200,-3,No available layers
S13_202,-3,No available layers
S13_205,-3,No available layers
S13_206,-3,No available layers
S13_207,-3,No available layers
S14_007,-2,Less than 3 layers (in zstarfunc)
S26_019,-2,Less than 3 layers (in zstarfunc)
S31_009,-3,No available layers
S36_006,-2,Less than 3 layers (in zstarfunc)
S38_008,-3,No available layers
S38_013,-3,No available layers
S38_014,-3,No available layers
S38_015,-3,No available layers
S38_016,-3,No available layers
S43_015,-2,Less than 3 layers (in zstarfunc)
S44_001,-3,No available layers
S44_002,-3,No available layers
S44_003,-3,No available layers
S44_004,-3,No available layers
S44_005,-3,No available layers
